,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
407,110011000,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
408,110000000,0,199,24,0.05944383,1.252525253,0.798387097,0.101832528,176,0
409,110011010,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
410,110011001,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
922,110100100,1,6,0,0.158113883,10,0.2,0,0,1
925,110100101,1,6,0,0.158113883,10,0.2,0,0,1
926,110100110,1,6,0,0.158113883,10,0.2,0,0,1
927,110100111,1,6,0,0.158113883,10,0.2,0,0,1
415,110000010,0,199,24,0.05944383,1.252525253,0.798387097,0.101832528,176,0
416,110011011,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
928,110101100,1,6,0,0.158113883,10,0.2,0,0,1
929,110101101,1,6,0,0.158113883,10,0.2,0,0,1
419,110000011,0,199,24,0.076471911,1.252525253,0.798387097,0.101832528,176,0
931,110101110,1,6,0,0.158113883,10,0.2,0,0,1
932,110101111,1,6,0,0.158113883,10,0.2,0,0,1
422,110000001,0,199,24,0.076471911,1.252525253,0.798387097,0.101832528,176,0
423,110101001,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
424,110101011,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
425,110101000,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
426,110101010,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
938,110110100,1,6,0,0.158113883,10,0.2,0,0,1
939,110110101,1,6,0,0.158113883,10,0.2,0,0,1
940,110110110,1,6,0,0.158113883,10,0.2,0,0,1
941,110110111,1,6,0,0.158113883,10,0.2,0,0,1
431,110110001,0,166,25,0.03863337,1.478787879,0.676229508,0.288242647,125,0
432,110110000,0,166,25,0.036760731,1.478787879,0.676229508,0.288242647,125,0
433,110110010,0,166,25,0.036760731,1.478787879,0.676229508,0.288242647,125,0
945,110111100,1,6,0,0.158113883,10,0.2,0,0,1
946,110111101,1,6,0,0.158113883,10,0.2,0,0,1
947,110111110,1,6,0,0.158113883,10,0.2,0,0,1
949,110111111,1,6,0,0.158113883,10,0.2,0,0,1
438,110111000,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
439,110100010,0,199,24,0.05944383,1.252525253,0.798387097,0.101832528,176,0
440,110111001,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
441,110100000,0,199,24,0.05944383,1.252525253,0.798387097,0.101832528,176,0
442,110100011,0,199,24,0.076471911,1.252525253,0.798387097,0.101832528,176,0
957,111000100,1,6,0,0.158113883,10,0.2,0,0,1
959,111000101,1,6,0,0.158113883,10,0.2,0,0,1
960,111000110,1,6,0,0.158113883,10,0.2,0,0,1
961,111000111,1,6,0,0.158113883,10,0.2,0,0,1
447,110111011,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
448,110110011,0,166,25,0.03863337,1.478787879,0.676229508,0.288242647,125,0
962,111001100,1,6,0,0.158113883,10,0.2,0,0,1
963,111001110,1,6,0,0.158113883,10,0.2,0,0,1
451,110111010,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
964,111001101,1,6,0,0.158113883,10,0.2,0,0,1
965,111001111,1,6,0,0.158113883,10,0.2,0,0,1
454,110100001,0,199,24,0.076471911,1.252525253,0.798387097,0.101832528,176,0
455,111001000,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
456,111001001,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
457,111001010,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
970,111010100,1,6,0,0.158113883,10,0.2,0,0,1
971,111010111,1,6,0,0.158113883,10,0.2,0,0,1
460,111001011,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
972,111010101,1,6,0,0.158113883,10,0.2,0,0,1
973,111010110,1,6,0,0.158113883,10,0.2,0,0,1
463,111010001,0,166,25,0.03863337,1.478787879,0.676229508,0.288242647,125,0
978,111011100,1,6,0,0.158113883,10,0.2,0,0,1
979,111011110,1,6,0,0.158113883,10,0.2,0,0,1
980,111011101,1,6,0,0.158113883,10,0.2,0,0,1
981,111011111,1,6,0,0.158113883,10,0.2,0,0,1
468,111010000,0,166,25,0.036760731,1.478787879,0.676229508,0.288242647,125,0
469,111000000,0,199,24,0.05944383,1.252525253,0.798387097,0.101832528,176,0
470,111010010,0,166,25,0.036760731,1.478787879,0.676229508,0.288242647,125,0
471,111011010,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
472,111011001,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
473,111010011,0,166,25,0.03863337,1.478787879,0.676229508,0.288242647,125,0
474,111011011,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
475,111011000,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
986,111100100,1,6,0,0.158113883,10,0.2,0,0,1
990,111100101,1,6,0,0.158113883,10,0.2,0,0,1
478,111000010,0,199,24,0.05944383,1.252525253,0.798387097,0.101832528,176,0
991,111100110,1,6,0,0.158113883,10,0.2,0,0,1
992,111100111,1,6,0,0.158113883,10,0.2,0,0,1
994,111101100,1,6,0,0.158113883,10,0.2,0,0,1
995,111101101,1,6,0,0.158113883,10,0.2,0,0,1
996,111101110,1,6,0,0.158113883,10,0.2,0,0,1
484,111000011,0,199,24,0.076471911,1.252525253,0.798387097,0.101832528,176,0
997,111101111,1,6,0,0.158113883,10,0.2,0,0,1
486,111000001,0,199,24,0.076471911,1.252525253,0.798387097,0.101832528,176,0
487,111101001,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
488,111101000,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
489,111101010,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
1002,111110100,1,6,0,0.158113883,10,0.2,0,0,1
491,111101011,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
1003,111110101,1,6,0,0.158113883,10,0.2,0,0,1
1004,111110110,1,6,0,0.158113883,10,0.2,0,0,1
1005,111110111,1,6,0,0.158113883,10,0.2,0,0,1
495,111110000,0,166,25,0.036760731,1.478787879,0.676229508,0.288242647,125,0
496,111110001,0,166,25,0.03863337,1.478787879,0.676229508,0.288242647,125,0
497,111110010,0,166,25,0.036760731,1.478787879,0.676229508,0.288242647,125,0
1010,111111100,1,6,0,0.158113883,10,0.2,0,0,1
1011,111111101,1,6,0,0.158113883,10,0.2,0,0,1
1012,111111110,1,6,0,0.158113883,10,0.2,0,0,1
1013,111111111,1,6,0,0.158113883,10,0.2,0,0,1
502,111110011,0,166,25,0.03863337,1.478787879,0.676229508,0.288242647,125,0
0,101,0,6,78,0.015430335,27,0.037037037,0,0,0
504,111111001,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
1,1100,0,6,78,0.015430335,27,0.037037037,0,0,0
506,111111011,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
507,111111010,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
2,111,0,6,78,0.015430335,27,0.037037037,0,0,0
3,100,0,6,78,0.015430335,27,0.037037037,0,0,0
510,111100000,0,199,24,0.05944383,1.252525253,0.798387097,0.101832528,176,0
511,111111000,0,132,1,0.25,1.076335878,0.929078014,0.050926319,120,0
512,111100001,0,199,24,0.076471911,1.252525253,0.798387097,0.101832528,176,0
513,111100011,0,199,24,0.076471911,1.252525253,0.798387097,0.101832528,176,0
514,1,1,460,8,0.274721128,1.02832244,1.944915254,0.000796918,456,0
4,110,0,6,78,0.015430335,27,0.037037037,0,0,0
5,1101,0,6,78,0.015430335,27,0.037037037,0,0,0
6,1111,0,6,78,0.015430335,27,0.037037037,0,0,0
518,11,1,460,8,0.274721128,1.02832244,1.944915254,0.000796918,456,0
7,1110,0,6,78,0.015430335,27,0.037037037,0,0,0
12,10100,0,6,78,0.015430335,27,0.037037037,0,0,0
13,10101,0,6,78,0.015430335,27,0.037037037,0,0,0
522,1001,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
14,10110,0,6,78,0.015430335,27,0.037037037,0,0,0
524,10000,1,172,29,0.374817029,2.257309942,0.886010363,3.165959397,146,0
525,1010,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
526,10010,1,172,29,0.374817029,2.257309942,0.886010363,3.165959397,146,0
527,10001,1,171,29,0.241943352,2.270588235,0.880829016,3.152932221,145,0
528,1011,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
15,10111,0,6,78,0.015430335,27,0.037037037,0,0,0
530,111100010,0,199,24,0.05944383,1.252525253,0.798387097,0.101832528,176,0
531,10011,1,171,29,0.241943352,2.270588235,0.880829016,3.152932221,145,0
532,1000,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
16,11100,0,6,78,0.015430335,27,0.037037037,0,0,0
17,11101,0,6,78,0.015430335,27,0.037037037,0,0,0
18,11110,0,6,78,0.015430335,27,0.037037037,0,0,0
22,11111,0,6,78,0.015430335,27,0.037037037,0,0,0
25,100100,0,6,78,0.015430335,27,0.037037037,0,0,0
27,100101,0,6,78,0.015430335,27,0.037037037,0,0,0
28,100111,0,6,78,0.015430335,27,0.037037037,0,0,0
29,100110,0,6,78,0.015430335,27,0.037037037,0,0,0
541,11001,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
542,11010,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
543,11000,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
544,11011,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
34,101100,0,6,78,0.015430335,27,0.037037037,0,0,0
35,101110,0,6,78,0.015430335,27,0.037037037,0,0,0
36,101101,0,6,78,0.015430335,27,0.037037037,0,0,0
37,101111,0,6,78,0.015430335,27,0.037037037,0,0,0
549,101001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
550,101010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
42,110100,0,6,78,0.015430335,27,0.037037037,0,0,0
552,101011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
43,110101,0,6,78,0.015430335,27,0.037037037,0,0,0
554,101000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
555,110000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
44,110111,0,6,78,0.015430335,27,0.037037037,0,0,0
45,110110,0,6,78,0.015430335,27,0.037037037,0,0,0
558,110001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
49,111100,0,6,78,0.015430335,27,0.037037037,0,0,0
560,110011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
50,111101,0,6,78,0.015430335,27,0.037037037,0,0,0
562,110010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
51,111110,0,6,78,0.015430335,27,0.037037037,0,0,0
52,111111,0,6,78,0.015430335,27,0.037037037,0,0,0
565,100010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
566,111010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
567,111001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
568,111011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
57,1000100,0,6,78,0.015430335,27,0.037037037,0,0,0
60,1000101,0,6,78,0.015430335,27,0.037037037,0,0,0
62,1000110,0,6,78,0.015430335,27,0.037037037,0,0,0
572,100001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
573,100000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
63,1000111,0,6,78,0.015430335,27,0.037037037,0,0,0
575,100011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
66,1001100,0,6,78,0.015430335,27,0.037037037,0,0,0
67,1001101,0,6,78,0.015430335,27,0.037037037,0,0,0
68,1001110,0,6,78,0.015430335,27,0.037037037,0,0,0
69,1001111,0,6,78,0.015430335,27,0.037037037,0,0,0
580,111000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
581,1000001,1,460,8,0.274721128,1.02832244,1.944915254,0.000796918,456,0
582,1001000,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
583,1001001,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
584,1001010,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
585,1010000,1,172,29,0.374817029,2.257309942,0.886010363,3.165959397,146,0
74,1010101,0,6,78,0.015430335,27,0.037037037,0,0,0
587,1001011,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
588,1010001,1,171,29,0.241943352,2.270588235,0.880829016,3.152932221,145,0
589,1000011,1,460,8,0.274721128,1.02832244,1.944915254,0.000796918,456,0
590,1010010,1,172,29,0.374817029,2.257309942,0.886010363,3.165959397,146,0
76,1010100,0,6,78,0.015430335,27,0.037037037,0,0,0
78,1010111,0,6,78,0.015430335,27,0.037037037,0,0,0
79,1010110,0,6,78,0.015430335,27,0.037037037,0,0,0
80,1011100,0,6,78,0.015430335,27,0.037037037,0,0,0
82,1011101,0,6,78,0.015430335,27,0.037037037,0,0,0
596,1010011,1,171,29,0.241943352,2.270588235,0.880829016,3.152932221,145,0
85,1011110,0,6,78,0.015430335,27,0.037037037,0,0,0
87,1011111,0,6,78,0.015430335,27,0.037037037,0,0,0
88,1100100,0,6,78,0.015430335,27,0.037037037,0,0,0
89,1100101,0,6,78,0.015430335,27,0.037037037,0,0,0
91,1100110,0,6,78,0.015430335,27,0.037037037,0,0,0
602,1011000,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
603,1011011,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
604,1011001,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
605,1011010,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
94,1100111,0,6,78,0.015430335,27,0.037037037,0,0,0
96,1101100,0,6,78,0.015430335,27,0.037037037,0,0,0
97,1101101,0,6,78,0.015430335,27,0.037037037,0,0,0
98,1101110,0,6,78,0.015430335,27,0.037037037,0,0,0
103,1101111,0,6,78,0.015430335,27,0.037037037,0,0,0
611,1101000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
612,1101001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
613,1101010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
614,1101011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
104,1110100,0,6,78,0.015430335,27,0.037037037,0,0,0
105,1110101,0,6,78,0.015430335,27,0.037037037,0,0,0
106,1110110,0,6,78,0.015430335,27,0.037037037,0,0,0
107,1110111,0,6,78,0.015430335,27,0.037037037,0,0,0
619,1100000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
620,1110011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
621,1110001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
622,1100001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
623,1110000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
624,1110010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
115,1111100,0,6,78,0.015430335,27,0.037037037,0,0,0
116,1111110,0,6,78,0.015430335,27,0.037037037,0,0,0
117,1111101,0,6,78,0.015430335,27,0.037037037,0,0,0
119,1111111,0,6,78,0.015430335,27,0.037037037,0,0,0
629,1100010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
630,1100011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
120,10000100,0,6,78,0.015430335,27,0.037037037,0,0,0
122,10000101,0,6,78,0.015430335,27,0.037037037,0,0,0
633,1111000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
634,1111010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
123,10000110,0,6,78,0.015430335,27,0.037037037,0,0,0
636,1111001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
124,10000111,0,6,78,0.015430335,27,0.037037037,0,0,0
638,1111011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
129,10001100,0,6,78,0.015430335,27,0.037037037,0,0,0
640,10000001,1,460,8,0.274721128,1.02832244,1.944915254,0.000796918,456,0
130,10001101,0,6,78,0.015430335,27,0.037037037,0,0,0
131,10001110,0,6,78,0.015430335,27,0.037037037,0,0,0
132,10001111,0,6,78,0.015430335,27,0.037037037,0,0,0
644,10000011,1,460,8,0.274721128,1.02832244,1.944915254,0.000796918,456,0
645,10001000,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
646,10001001,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
647,10001011,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
648,10001010,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
649,10010000,1,172,29,0.374817029,2.257309942,0.886010363,3.165959397,146,0
650,10010001,1,171,29,0.241943352,2.270588235,0.880829016,3.152932221,145,0
138,10010100,0,6,78,0.015430335,27,0.037037037,0,0,0
139,10010101,0,6,78,0.015430335,27,0.037037037,0,0,0
140,10010110,0,6,78,0.015430335,27,0.037037037,0,0,0
141,10010111,0,6,78,0.015430335,27,0.037037037,0,0,0
655,10010010,1,172,29,0.374817029,2.257309942,0.886010363,3.165959397,146,0
656,10010011,1,171,29,0.241943352,2.270588235,0.880829016,3.152932221,145,0
145,10011100,0,6,78,0.015430335,27,0.037037037,0,0,0
146,10011101,0,6,78,0.015430335,27,0.037037037,0,0,0
148,10011110,0,6,78,0.015430335,27,0.037037037,0,0,0
149,10011111,0,6,78,0.015430335,27,0.037037037,0,0,0
661,10011000,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
662,10011001,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
663,10011010,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
664,10,1,473,0,1,1,2,0,471,0
154,10100101,0,6,78,0.015430335,27,0.037037037,0,0,0
666,10011011,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
155,10100100,0,6,78,0.015430335,27,0.037037037,0,0,0
156,10100110,0,6,78,0.015430335,27,0.037037037,0,0,0
157,10100111,0,6,78,0.015430335,27,0.037037037,0,0,0
670,10101000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
671,10101001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
161,10101100,0,6,78,0.015430335,27,0.037037037,0,0,0
673,10101010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
674,10101011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
163,10101101,0,6,78,0.015430335,27,0.037037037,0,0,0
164,10101110,0,6,78,0.015430335,27,0.037037037,0,0,0
165,10101111,0,6,78,0.015430335,27,0.037037037,0,0,0
678,10100001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
679,10100000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
680,10100010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
168,10110100,0,6,78,0.015430335,27,0.037037037,0,0,0
171,10110101,0,6,78,0.015430335,27,0.037037037,0,0,0
172,10110111,0,6,78,0.015430335,27,0.037037037,0,0,0
684,10110001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
685,10110010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
173,10110110,0,6,78,0.015430335,27,0.037037037,0,0,0
687,10110011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
688,10110000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
689,10100011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
176,10111100,0,6,78,0.015430335,27,0.037037037,0,0,0
179,10111101,0,6,78,0.015430335,27,0.037037037,0,0,0
180,10111110,0,6,78,0.015430335,27,0.037037037,0,0,0
181,10111111,0,6,78,0.015430335,27,0.037037037,0,0,0
694,10111001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
695,10111010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
696,10111000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
697,10111011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
187,11000101,0,6,78,0.015430335,27,0.037037037,0,0,0
188,11000100,0,6,78,0.015430335,27,0.037037037,0,0,0
189,11000111,0,6,78,0.015430335,27,0.037037037,0,0,0
701,11000001,1,460,8,0.274721128,1.02832244,1.944915254,0.000796918,456,0
190,11000110,0,6,78,0.015430335,27,0.037037037,0,0,0
703,11000011,1,460,8,0.274721128,1.02832244,1.944915254,0.000796918,456,0
704,1000000,1,473,0,1,1,2,0,471,0
192,11001100,0,6,78,0.015430335,27,0.037037037,0,0,0
193,11001101,0,6,78,0.015430335,27,0.037037037,0,0,0
195,11001111,0,6,78,0.015430335,27,0.037037037,0,0,0
196,11001110,0,6,78,0.015430335,27,0.037037037,0,0,0
709,11001000,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
710,11001001,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
711,11001010,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
712,11001011,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
205,11010101,0,6,78,0.015430335,27,0.037037037,0,0,0
206,11010100,0,6,78,0.015430335,27,0.037037037,0,0,0
715,11010010,1,172,29,0.374817029,2.257309942,0.886010363,3.165959397,146,0
716,11010001,1,171,29,0.241943352,2.270588235,0.880829016,3.152932221,145,0
209,11010110,0,6,78,0.015430335,27,0.037037037,0,0,0
210,11010111,0,6,78,0.015430335,27,0.037037037,0,0,0
719,11010011,1,171,29,0.241943352,2.270588235,0.880829016,3.152932221,145,0
720,11010000,1,172,29,0.374817029,2.257309942,0.886010363,3.165959397,146,0
211,11011100,0,6,78,0.015430335,27,0.037037037,0,0,0
212,11011110,0,6,78,0.015430335,27,0.037037037,0,0,0
213,11011101,0,6,78,0.015430335,27,0.037037037,0,0,0
214,11011111,0,6,78,0.015430335,27,0.037037037,0,0,0
725,11011010,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
726,11011011,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
727,11011000,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
728,1000010,1,473,0,1,1,2,0,471,0
219,11100100,0,6,78,0.015430335,27,0.037037037,0,0,0
220,11100101,0,6,78,0.015430335,27,0.037037037,0,0,0
221,11100110,0,6,78,0.015430335,27,0.037037037,0,0,0
732,11011001,1,122,8,0.250078162,1.165289256,1.716312057,0.081604867,115,0
222,11100111,0,6,78,0.015430335,27,0.037037037,0,0,0
734,11101000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
735,11101010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
736,11101001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
225,11101100,0,6,78,0.015430335,27,0.037037037,0,0,0
227,11101101,0,6,78,0.015430335,27,0.037037037,0,0,0
739,11101011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
228,11101110,0,6,78,0.015430335,27,0.037037037,0,0,0
229,11101111,0,6,78,0.015430335,27,0.037037037,0,0,0
742,11100000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
743,11100010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
744,11100001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
233,11110100,0,6,78,0.015430335,27,0.037037037,0,0,0
234,11110101,0,6,78,0.015430335,27,0.037037037,0,0,0
235,11110110,0,6,78,0.015430335,27,0.037037037,0,0,0
748,11100011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
236,11110111,0,6,78,0.015430335,27,0.037037037,0,0,0
750,10000010,1,473,0,1,1,2,0,471,0
751,11110000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
752,11110010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
753,11110001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
754,11110011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
241,11111100,0,6,78,0.015430335,27,0.037037037,0,0,0
243,11111101,0,6,78,0.015430335,27,0.037037037,0,0,0
245,11111110,0,6,78,0.015430335,27,0.037037037,0,0,0
246,11111111,0,6,78,0.015430335,27,0.037037037,0,0,0
250,100000100,0,6,78,0.015430335,27,0.037037037,0,0,0
252,100000101,0,6,78,0.015430335,27,0.037037037,0,0,0
761,11111000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
762,11111010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
763,11111011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
253,100000110,0,6,78,0.015430335,27,0.037037037,0,0,0
765,11111001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
255,100000111,0,6,78,0.015430335,27,0.037037037,0,0,0
256,100001100,0,6,78,0.015430335,27,0.037037037,0,0,0
257,100001101,0,6,78,0.015430335,27,0.037037037,0,0,0
769,10000000,1,473,0,1,1,2,0,471,0
258,100001110,0,6,78,0.015430335,27,0.037037037,0,0,0
259,100001111,0,6,78,0.015430335,27,0.037037037,0,0,0
772,100001000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
773,100001001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
774,100001010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
775,100001011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
265,100010100,0,6,78,0.015430335,27,0.037037037,0,0,0
266,100010101,0,6,78,0.015430335,27,0.037037037,0,0,0
778,100010000,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
267,100010110,0,6,78,0.015430335,27,0.037037037,0,0,0
268,100010111,0,6,78,0.015430335,27,0.037037037,0,0,0
781,100010001,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
782,100010010,1,126,54,0.084081127,1.544,1.295336788,0.315650048,119,0
783,100010011,1,126,54,0.085840863,1.544,1.295336788,0.315650048,119,0
784,100000010,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
785,100000011,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
273,100011100,0,6,78,0.015430335,27,0.037037037,0,0,0
787,100000000,1,177,25,0.118262479,1.255681818,1.592760181,0.080432322,170,0
274,100011101,0,6,78,0.015430335,27,0.037037037,0,0,0
276,100011110,0,6,78,0.015430335,27,0.037037037,0,0,0
277,100011111,0,6,78,0.015430335,27,0.037037037,0,0,0
283,100100101,0,6,78,0.015430335,27,0.037037037,0,0,0
792,100000001,1,177,25,0.151619609,1.255681818,1.592760181,0.080432322,170,0
793,100011000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
284,100100100,0,6,78,0.015430335,27,0.037037037,0,0,0
286,100100110,0,6,78,0.015430335,27,0.037037037,0,0,0
796,100011001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
797,100011010,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
287,100100111,0,6,78,0.015430335,27,0.037037037,0,0,0
289,100101100,0,6,78,0.015430335,27,0.037037037,0,0,0
800,100011011,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
290,100101101,0,6,78,0.015430335,27,0.037037037,0,0,0
291,100101110,0,6,78,0.015430335,27,0.037037037,0,0,0
292,100101111,0,6,78,0.015430335,27,0.037037037,0,0,0
804,100101001,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
805,100101000,1,121,8,0.312347524,1.15,1.739130435,0.050083333,115,0
