,encode,set_num,ign_len,rep_time,data_block_delta,similarity,label
1905,111111011,1,4,10.0,13.0,0.0,0
1906,111111100,1,4,11.0,13.0,0.0,0
1907,111111101,1,4,10.0,13.0,0.0,0
1908,111111110,1,4,11.0,13.0,0.0,0
1909,111111111,1,4,10.0,13.0,0.0,0
1910,000001111,1,5,8.0,13.0,0.0,0
1911,000010111,1,5,8.0,13.0,0.0,0
1912,000011011,1,5,8.0,13.0,0.0,0
1913,000011101,1,5,8.0,13.0,0.0,0
1914,000011110,1,5,9.0,13.0,0.0,0
1915,000011111,1,5,8.0,13.0,0.0,0
1916,000100111,1,5,8.0,13.0,0.0,0
1917,000101011,1,5,8.0,13.0,0.0,0
1918,000101101,1,5,8.0,13.0,0.0,0
1919,000101110,1,5,9.0,13.0,0.0,0
1920,000101111,1,5,8.0,13.0,0.0,0
1921,000110011,1,5,8.0,13.0,0.0,0
1922,000110101,1,5,11.0,9.0,0.0,0
1923,000110110,1,5,9.0,13.0,0.0,0
1924,000110111,1,5,8.0,13.0,0.0,0
1925,000111001,1,5,8.0,13.0,0.0,0
1926,000111010,1,5,9.0,13.0,0.0,0
1927,000111011,1,5,8.0,13.0,0.0,0
1928,000111100,1,5,9.0,13.0,0.0,0
1929,000111101,1,5,8.0,13.0,0.0,0
1930,000111110,1,5,9.0,13.0,0.0,0
1931,000111111,1,5,8.0,13.0,0.0,0
1932,001000111,1,5,8.0,13.0,0.0,0
1933,001001011,1,5,8.0,13.0,0.0,0
1934,001001101,1,5,8.0,13.0,0.0,0
1935,001001110,1,5,9.0,13.0,0.0,0
1936,001001111,1,5,8.0,13.0,0.0,0
1937,001010011,1,5,8.0,13.0,0.0,0
1938,001010101,1,5,11.0,9.0,0.0,0
1939,001010110,1,5,9.0,13.0,0.0,0
1940,001010111,1,5,8.0,13.0,0.0,0
1941,001011001,1,5,8.0,13.0,0.0,0
1942,001011010,1,5,9.0,13.0,0.0,0
1943,001011011,1,5,8.0,13.0,0.0,0
1944,001011100,1,5,9.0,13.0,0.0,0
1945,001011101,1,5,8.0,13.0,0.0,0
1946,001011110,1,5,9.0,13.0,0.0,0
1947,001011111,1,5,8.0,13.0,0.0,0
1948,001100011,2,5,7.5,6.5,0.0,0
1949,001100101,1,5,11.0,9.0,0.0,0
1950,001100110,1,5,9.0,13.0,0.0,0
1951,001100111,1,5,8.0,13.0,0.0,0
1952,001101001,1,5,8.0,13.0,0.0,0
1953,001101010,1,5,9.0,13.0,0.0,0
1954,001101011,1,5,8.0,13.0,0.0,0
1955,001101100,1,5,9.0,13.0,0.0,0
1956,001101101,1,5,8.0,13.0,0.0,0
1957,001101110,1,5,9.0,13.0,0.0,0
1958,001101111,1,5,8.0,13.0,0.0,0
1959,001110001,1,5,11.0,9.0,0.0,0
1960,001110010,1,5,9.0,13.0,0.0,0
1961,001110011,1,5,8.0,13.0,0.0,0
1962,001110100,1,5,12.0,8.0,0.2503322600249659,0
1963,001110101,1,5,11.0,9.0,0.0,0
1964,001110110,1,5,9.0,13.0,0.0,0
1965,001110111,1,5,8.0,13.0,0.0,0
1966,001111000,1,5,9.0,13.0,0.0,0
1967,001111001,1,5,8.0,13.0,0.0,0
1968,001111010,1,5,9.0,13.0,0.0,0
1969,001111011,1,5,8.0,13.0,0.0,0
1970,001111100,1,5,9.0,13.0,0.0,0
1971,001111101,1,5,8.0,13.0,0.0,0
1972,001111110,1,5,9.0,13.0,0.0,0
1973,001111111,1,5,8.0,13.0,0.0,0
1974,010000111,1,5,8.0,13.0,0.0,0
1975,010001011,1,5,8.0,13.0,0.0,0
1976,010001101,1,5,8.0,13.0,0.0,0
1977,010001110,1,5,9.0,13.0,0.0,0
1978,010001111,1,5,8.0,13.0,0.0,0
1979,010010011,1,5,8.0,13.0,0.0,0
1980,010010101,1,5,11.0,9.0,0.0,0
1981,010010110,1,5,9.0,13.0,0.0,0
1982,010010111,1,5,8.0,13.0,0.0,0
1983,010011001,1,5,8.0,13.0,0.0,0
1984,010011010,1,5,9.0,13.0,0.0,0
1985,010011011,1,5,8.0,13.0,0.0,0
1986,010011100,1,5,9.0,13.0,0.0,0
1987,010011101,1,5,8.0,13.0,0.0,0
1988,010011110,1,5,9.0,13.0,0.0,0
1989,010011111,1,5,8.0,13.0,0.0,0
1990,010100011,2,5,7.5,6.5,0.0,0
1991,010100101,1,5,11.0,9.0,0.0,0
1992,010100110,1,5,9.0,13.0,0.0,0
1993,010100111,1,5,8.0,13.0,0.0,0
1994,010101001,1,5,8.0,13.0,0.0,0
1995,010101010,1,5,9.0,13.0,0.0,0
1996,010101011,1,5,8.0,13.0,0.0,0
1997,010101100,1,5,9.0,13.0,0.0,0
1998,010101101,1,5,8.0,13.0,0.0,0
1999,010101110,1,5,9.0,13.0,0.0,0
2000,010101111,1,5,8.0,13.0,0.0,0
2001,010110001,1,5,11.0,9.0,0.0,0
2002,010110010,1,5,9.0,13.0,0.0,0
2003,010110011,1,5,8.0,13.0,0.0,0
2004,010110100,1,5,12.0,8.0,0.2503322600249659,0
2005,010110101,1,5,11.0,9.0,0.0,0
2006,010110110,1,5,9.0,13.0,0.0,0
2007,010110111,1,5,8.0,13.0,0.0,0
2008,010111000,1,5,9.0,13.0,0.0,0
2009,010111001,1,5,8.0,13.0,0.0,0
2010,010111010,1,5,9.0,13.0,0.0,0
2011,010111011,1,5,8.0,13.0,0.0,0
2012,010111100,1,5,9.0,13.0,0.0,0
2013,010111101,1,5,8.0,13.0,0.0,0
2014,010111110,1,5,9.0,13.0,0.0,0
2015,010111111,1,5,8.0,13.0,0.0,0
2016,011000011,2,5,10.5,9.5,0.0,0
2017,011000101,1,5,11.0,9.0,0.0,0
2018,011000110,1,5,9.0,13.0,0.0,0
2019,011000111,1,5,8.0,13.0,0.0,0
2020,011001001,1,5,8.0,13.0,0.0,0
2021,011001010,1,5,9.0,13.0,0.0,0
2022,011001011,1,5,8.0,13.0,0.0,0
2023,011001100,1,5,9.0,13.0,0.0,0
2024,011001101,1,5,8.0,13.0,0.0,0
2025,011001110,1,5,9.0,13.0,0.0,0
2026,011001111,1,5,8.0,13.0,0.0,0
2027,011010001,1,5,11.0,9.0,0.0,0
2028,011010010,1,5,9.0,13.0,0.0,0
2029,011010011,1,5,8.0,13.0,0.0,0
2030,011010100,1,5,12.0,8.0,0.2503322600249659,0
2031,011010101,1,5,11.0,9.0,0.0,0
2032,011010110,1,5,9.0,13.0,0.0,0
2033,011010111,1,5,8.0,13.0,0.0,0
2034,011011000,1,5,9.0,13.0,0.0,0
2035,011011001,1,5,8.0,13.0,0.0,0
2036,011011010,1,5,9.0,13.0,0.0,0
2037,011011011,1,5,8.0,13.0,0.0,0
2038,011011100,1,5,9.0,13.0,0.0,0
2039,011011101,1,5,8.0,13.0,0.0,0
2040,011011110,1,5,9.0,13.0,0.0,0
2041,011011111,1,5,8.0,13.0,0.0,0
2042,011100001,2,5,9.0,4.5,0.0,0
2043,011100010,2,5,8.0,6.5,0.0,0
2044,011100011,2,5,7.5,6.5,0.0,0
2045,011100100,1,5,12.0,8.0,0.2683281572999747,0
2046,011100101,1,5,11.0,9.0,0.0,0
2047,011100110,1,5,9.0,13.0,0.0,0
2048,011100111,1,5,8.0,13.0,0.0,0
2049,011101000,1,5,9.0,13.0,0.0,0
2050,011101001,1,5,8.0,13.0,0.0,0
2051,011101010,1,5,9.0,13.0,0.0,0
2052,011101011,1,5,8.0,13.0,0.0,0
2053,011101100,1,5,9.0,13.0,0.0,0
2054,011101101,1,5,8.0,13.0,0.0,0
2055,011101110,1,5,9.0,13.0,0.0,0
2056,011101111,1,5,8.0,13.0,0.0,0
2057,011110000,1,5,12.0,8.0,0.2200543411148216,0
2058,011110001,1,5,11.0,9.0,0.0,0
2059,011110010,1,5,9.0,13.0,0.0,0
2060,011110011,1,5,8.0,13.0,0.0,0
2061,011110100,1,5,12.0,8.0,0.2503322600249659,0
2062,011110101,1,5,11.0,9.0,0.0,0
2063,011110110,1,5,9.0,13.0,0.0,0
2064,011110111,1,5,8.0,13.0,0.0,0
2065,011111000,1,5,9.0,13.0,0.0,0
2066,011111001,1,5,8.0,13.0,0.0,0
2067,011111010,1,5,9.0,13.0,0.0,0
2068,011111011,1,5,8.0,13.0,0.0,0
2069,011111100,1,5,9.0,13.0,0.0,0
2070,011111101,1,5,8.0,13.0,0.0,0
2071,011111110,1,5,9.0,13.0,0.0,0
2072,011111111,1,5,8.0,13.0,0.0,0
2073,100000111,1,5,8.0,13.0,0.0,0
2074,100001011,1,5,8.0,13.0,0.0,0
2075,100001101,1,5,8.0,13.0,0.0,0
2076,100001110,1,5,9.0,13.0,0.0,0
2077,100001111,1,5,8.0,13.0,0.0,0
2078,100010011,1,5,8.0,13.0,0.0,0
2079,100010101,1,5,11.0,9.0,0.0,0
2080,100010110,1,5,9.0,13.0,0.0,0
2081,100010111,1,5,8.0,13.0,0.0,0
2082,100011001,1,5,8.0,13.0,0.0,0
2083,100011010,1,5,9.0,13.0,0.0,0
2084,100011011,1,5,8.0,13.0,0.0,0
2085,100011100,1,5,9.0,13.0,0.0,0
2086,100011101,1,5,8.0,13.0,0.0,0
2087,100011110,1,5,9.0,13.0,0.0,0
2088,100011111,1,5,8.0,13.0,0.0,0
2089,100100011,2,5,7.5,6.5,0.0,0
2090,100100101,1,5,11.0,9.0,0.0,0
2091,100100110,1,5,9.0,13.0,0.0,0
2092,100100111,1,5,8.0,13.0,0.0,0
2093,100101001,1,5,8.0,13.0,0.0,0
2094,100101010,1,5,9.0,13.0,0.0,0
2095,100101011,1,5,8.0,13.0,0.0,0
2096,100101100,1,5,9.0,13.0,0.0,0
2097,100101101,1,5,8.0,13.0,0.0,0
2098,100101110,1,5,9.0,13.0,0.0,0
2099,100101111,1,5,8.0,13.0,0.0,0
2100,100110001,1,5,11.0,9.0,0.0,0
2101,100110010,1,5,9.0,13.0,0.0,0
2102,100110011,1,5,8.0,13.0,0.0,0
2103,100110100,1,5,12.0,8.0,0.2503322600249659,0
2104,100110101,1,5,11.0,9.0,0.0,0
2105,100110110,1,5,9.0,13.0,0.0,0
2106,100110111,1,5,8.0,13.0,0.0,0
2107,100111000,1,5,9.0,13.0,0.0,0
2108,100111001,1,5,8.0,13.0,0.0,0
2109,100111010,1,5,9.0,13.0,0.0,0
2110,100111011,1,5,8.0,13.0,0.0,0
2111,100111100,1,5,9.0,13.0,0.0,0
2112,100111101,1,5,8.0,13.0,0.0,0
2113,100111110,1,5,9.0,13.0,0.0,0
2114,100111111,1,5,8.0,13.0,0.0,0
2115,101000011,2,5,7.5,6.5,0.0,0
2116,101000101,1,5,11.0,9.0,0.0,0
2117,101000110,1,5,9.0,13.0,0.0,0
2118,101000111,1,5,8.0,13.0,0.0,0
2119,101001001,1,5,8.0,13.0,0.0,0
2120,101001010,1,5,9.0,13.0,0.0,0
2121,101001011,1,5,8.0,13.0,0.0,0
2122,101001100,1,5,9.0,13.0,0.0,0
2123,101001101,1,5,8.0,13.0,0.0,0
2124,101001110,1,5,9.0,13.0,0.0,0
2125,101001111,1,5,8.0,13.0,0.0,0
2126,101010001,1,5,11.0,9.0,0.0,0
2127,101010010,1,5,9.0,13.0,0.0,0
2128,101010011,1,5,8.0,13.0,0.0,0
2129,101010100,1,5,12.0,8.0,0.2503322600249659,0
2130,101010101,1,5,11.0,9.0,0.0,0
2131,101010110,1,5,9.0,13.0,0.0,0
2132,101010111,1,5,8.0,13.0,0.0,0
2133,101011000,1,5,9.0,13.0,0.0,0
2134,101011001,1,5,8.0,13.0,0.0,0
2135,101011010,1,5,9.0,13.0,0.0,0
2136,101011011,1,5,8.0,13.0,0.0,0
2137,101011100,1,5,9.0,13.0,0.0,0
2138,101011101,1,5,8.0,13.0,0.0,0
2139,101011110,1,5,9.0,13.0,0.0,0
2140,101011111,1,5,8.0,13.0,0.0,0
2141,101100001,2,5,9.0,4.5,0.0,0
2142,101100010,2,5,8.0,6.5,0.0,0
2143,101100011,2,5,7.5,6.5,0.0,0
2144,101100100,1,5,12.0,8.0,0.2683281572999747,0
2145,101100101,1,5,11.0,9.0,0.0,0
2146,101100110,1,5,9.0,13.0,0.0,0
2147,101100111,1,5,8.0,13.0,0.0,0
2148,101101000,1,5,9.0,13.0,0.0,0
2149,101101001,1,5,8.0,13.0,0.0,0
2150,101101010,1,5,9.0,13.0,0.0,0
2151,101101011,1,5,8.0,13.0,0.0,0
2152,101101100,1,5,9.0,13.0,0.0,0
2153,101101101,1,5,8.0,13.0,0.0,0
2154,101101110,1,5,9.0,13.0,0.0,0
2155,101101111,1,5,8.0,13.0,0.0,0
2156,101110000,1,5,12.0,8.0,0.2200543411148216,0
2157,101110001,1,5,11.0,9.0,0.0,0
2158,101110010,1,5,9.0,13.0,0.0,0
2159,101110011,1,5,8.0,13.0,0.0,0
2160,101110100,1,5,12.0,8.0,0.2503322600249659,0
2161,101110101,1,5,11.0,9.0,0.0,0
2162,101110110,1,5,9.0,13.0,0.0,0
2163,101110111,1,5,8.0,13.0,0.0,0
2164,101111000,1,5,9.0,13.0,0.0,0
2165,101111001,1,5,8.0,13.0,0.0,0
2166,101111010,1,5,9.0,13.0,0.0,0
2167,101111011,1,5,8.0,13.0,0.0,0
2168,101111100,1,5,9.0,13.0,0.0,0
2169,101111101,1,5,8.0,13.0,0.0,0
2170,101111110,1,5,9.0,13.0,0.0,0
2171,101111111,1,5,8.0,13.0,0.0,0
2172,110000011,2,5,7.5,6.5,0.0,0
2173,110000101,1,5,11.0,9.0,0.0,0
2174,110000110,1,5,9.0,13.0,0.0,0
2175,110000111,1,5,8.0,13.0,0.0,0
2176,110001001,1,5,8.0,13.0,0.0,0
2177,110001010,1,5,9.0,13.0,0.0,0
2178,110001011,1,5,8.0,13.0,0.0,0
2179,110001100,1,5,9.0,13.0,0.0,0
2180,110001101,1,5,8.0,13.0,0.0,0
2181,110001110,1,5,9.0,13.0,0.0,0
2182,110001111,1,5,8.0,13.0,0.0,0
2183,110010001,1,5,11.0,9.0,0.0,0
2184,110010010,1,5,9.0,13.0,0.0,0
2185,110010011,1,5,8.0,13.0,0.0,0
2186,110010100,1,5,12.0,8.0,0.2503322600249659,0
2187,110010101,1,5,11.0,9.0,0.0,0
2188,110010110,1,5,9.0,13.0,0.0,0
2189,110010111,1,5,8.0,13.0,0.0,0
2190,110011000,1,5,9.0,13.0,0.0,0
2191,110011001,1,5,8.0,13.0,0.0,0
2192,110011010,1,5,9.0,13.0,0.0,0
2193,110011011,1,5,8.0,13.0,0.0,0
2194,110011100,1,5,9.0,13.0,0.0,0
2195,110011101,1,5,8.0,13.0,0.0,0
2196,110011110,1,5,9.0,13.0,0.0,0
2197,110011111,1,5,8.0,13.0,0.0,0
2198,110100001,2,5,9.0,4.5,0.0,0
2199,110100010,2,5,8.0,6.5,0.0,0
2200,110100011,2,5,7.5,6.5,0.0,0
2201,110100100,1,5,12.0,8.0,0.2683281572999747,0
2202,110100101,1,5,11.0,9.0,0.0,0
2203,110100110,1,5,9.0,13.0,0.0,0
2204,110100111,1,5,8.0,13.0,0.0,0
2205,110101000,1,5,9.0,13.0,0.0,0
2206,110101001,1,5,8.0,13.0,0.0,0
2207,110101010,1,5,9.0,13.0,0.0,0
2208,110101011,1,5,8.0,13.0,0.0,0
2209,110101100,1,5,9.0,13.0,0.0,0
2210,110101101,1,5,8.0,13.0,0.0,0
2211,110101110,1,5,9.0,13.0,0.0,0
2212,110101111,1,5,8.0,13.0,0.0,0
2213,110110000,1,5,12.0,8.0,0.2200543411148216,0
2214,110110001,1,5,11.0,9.0,0.0,0
2215,110110010,1,5,9.0,13.0,0.0,0
2216,110110011,1,5,8.0,13.0,0.0,0
2217,110110100,1,5,12.0,8.0,0.2503322600249659,0
2218,110110101,1,5,11.0,9.0,0.0,0
2219,110110110,1,5,9.0,13.0,0.0,0
2220,110110111,1,5,8.0,13.0,0.0,0
2221,110111000,1,5,9.0,13.0,0.0,0
2222,110111001,1,5,8.0,13.0,0.0,0
2223,110111010,1,5,9.0,13.0,0.0,0
2224,110111011,1,5,8.0,13.0,0.0,0
2225,110111100,1,5,9.0,13.0,0.0,0
2226,110111101,1,5,8.0,13.0,0.0,0
2227,110111110,1,5,9.0,13.0,0.0,0
2228,110111111,1,5,8.0,13.0,0.0,0
2229,111000001,2,5,9.0,4.5,0.0,0
2230,111000010,2,5,8.0,6.5,0.0,0
2231,111000011,2,5,7.5,6.5,0.0,0
2232,111000100,1,5,12.0,8.0,0.2683281572999747,0
2233,111000101,1,5,11.0,9.0,0.0,0
2234,111000110,1,5,9.0,13.0,0.0,0
2235,111000111,1,5,8.0,13.0,0.0,0
2236,111001000,1,5,9.0,13.0,0.0,0
2237,111001001,1,5,8.0,13.0,0.0,0
2238,111001010,1,5,9.0,13.0,0.0,0
2239,111001011,1,5,8.0,13.0,0.0,0
2240,111001100,1,5,9.0,13.0,0.0,0
2241,111001101,1,5,8.0,13.0,0.0,0
2242,111001110,1,5,9.0,13.0,0.0,0
2243,111001111,1,5,8.0,13.0,0.0,0
2244,111010000,1,5,12.0,8.0,0.2200543411148216,0
2245,111010001,1,5,11.0,9.0,0.0,0
2246,111010010,1,5,9.0,13.0,0.0,0
2247,111010011,1,5,8.0,13.0,0.0,0
2248,111010100,1,5,12.0,8.0,0.2503322600249659,0
2249,111010101,1,5,11.0,9.0,0.0,0
2250,111010110,1,5,9.0,13.0,0.0,0
2251,111010111,1,5,8.0,13.0,0.0,0
2252,111011000,1,5,9.0,13.0,0.0,0
2253,111011001,1,5,8.0,13.0,0.0,0
2254,111011010,1,5,9.0,13.0,0.0,0
2255,111011011,1,5,8.0,13.0,0.0,0
2256,111011100,1,5,9.0,13.0,0.0,0
2257,111011101,1,5,8.0,13.0,0.0,0
2258,111011110,1,5,9.0,13.0,0.0,0
2259,111011111,1,5,8.0,13.0,0.0,0
2260,111100000,2,5,9.5,4.0,0.15741723110591493,0
2261,111100001,2,5,9.0,4.5,0.0,0
2262,111100010,2,5,8.0,6.5,0.0,0
2263,111100011,2,5,7.5,6.5,0.0,0
2264,111100100,1,5,12.0,8.0,0.2683281572999747,0
2265,111100101,1,5,11.0,9.0,0.0,0
2266,111100110,1,5,9.0,13.0,0.0,0
2267,111100111,1,5,8.0,13.0,0.0,0
2268,111101000,1,5,9.0,13.0,0.0,0
2269,111101001,1,5,8.0,13.0,0.0,0
2270,111101010,1,5,9.0,13.0,0.0,0
2271,111101011,1,5,8.0,13.0,0.0,0
2272,111101100,1,5,9.0,13.0,0.0,0
2273,111101101,1,5,8.0,13.0,0.0,0
2274,111101110,1,5,9.0,13.0,0.0,0
2275,111101111,1,5,8.0,13.0,0.0,0
2276,111110000,1,5,12.0,8.0,0.2200543411148216,0
2277,111110001,1,5,11.0,9.0,0.0,0
2278,111110010,1,5,9.0,13.0,0.0,0
2279,111110011,1,5,8.0,13.0,0.0,0
2280,111110100,1,5,12.0,8.0,0.2503322600249659,0
2281,111110101,1,5,11.0,9.0,0.0,0
2282,111110110,1,5,9.0,13.0,0.0,0
2283,111110111,1,5,8.0,13.0,0.0,0
2284,111111000,1,5,9.0,13.0,0.0,0
2285,111111001,1,5,8.0,13.0,0.0,0
2286,111111010,1,5,9.0,13.0,0.0,0
2287,111111011,1,5,8.0,13.0,0.0,0
2288,111111100,1,5,9.0,13.0,0.0,0
2289,111111101,1,5,8.0,13.0,0.0,0
2290,111111110,1,5,9.0,13.0,0.0,0
2291,111111111,1,5,8.0,13.0,0.0,0
