,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
67,10001,0,242,0,0.242535625,1,1,0,240,0
68,100,4,19,5,0.53674504,12.16666667,0.493150685,0.12345679,4,0
69,101,4,19,5,0.53674504,12.16666667,0.493150685,0.12345679,4,0
70,1000,4,22,11,0.714495767,11.19047619,0.446808511,4.192527805,7,0
71,1,2,348,0,1,1,3,0,346,0
72,1001,4,22,11,0.714495767,11.19047619,0.446808511,4.192527805,7,0
73,1100,4,19,5,0.53674504,12.16666667,0.493150685,0.12345679,4,0
74,1101,4,19,5,0.53674504,12.16666667,0.493150685,0.12345679,4,0
75,10100,4,19,5,0.550688792,12.16666667,0.493150685,0.12345679,4,0
76,10101,4,19,5,0.550688792,12.16666667,0.493150685,0.12345679,4,0
77,11000,4,22,11,0.36802481,11.19047619,0.446808511,4.192527805,7,0
78,11001,4,22,11,0.36802481,11.19047619,0.446808511,4.192527805,7,0
79,11100,4,19,5,0.550688792,12.16666667,0.493150685,0.12345679,4,0
80,11101,4,19,5,0.550688792,12.16666667,0.493150685,0.12345679,4,0
81,100,5,19,5,0.53674504,12.16666667,0.493150685,0.12345679,4,0
82,101,5,19,5,0.53674504,12.16666667,0.493150685,0.12345679,4,0
83,1000,5,20,5,0.047619048,12.21052632,0.49137931,0.180346989,7,0
84,1001,5,20,5,0.047619048,12.21052632,0.49137931,0.180346989,7,0
85,1100,5,19,5,0.53674504,12.16666667,0.493150685,0.12345679,4,0
86,1101,5,19,5,0.53674504,12.16666667,0.493150685,0.12345679,4,0
87,1,3,347,0,1,1,4,0,345,0
88,1,4,346,0,1,1,5,0,344,0
89,10001,2,240,0,0.832050294,1,3,0,238,0
90,10100,5,19,5,0.550688792,12.16666667,0.493150685,0.12345679,4,0
91,10000,2,240,0,0.832050294,1,3,0,238,0
92,10101,5,19,5,0.550688792,12.16666667,0.493150685,0.12345679,4,0
93,10000,1,241,0,0.554700196,1,2,0,239,0
94,11000,5,20,5,0.047619048,12.21052632,0.49137931,0.180346989,7,0
95,11001,5,20,5,0.047619048,12.21052632,0.49137931,0.180346989,7,0
96,11100,5,19,5,0.550688792,12.16666667,0.493150685,0.12345679,4,0
97,11101,5,19,5,0.550688792,12.16666667,0.493150685,0.12345679,4,0
98,10001,1,241,0,0.554700196,1,2,0,239,0
99,1,5,344,0,1,1,6,0,342,0
100,10000,3,239,0,0.9701425,1,4,0,237,0
101,10001,3,239,0,0.9701425,1,4,0,237,0
102,10001,4,238,0,1,1,5,0,236,0
103,10000,4,238,0,1,1,5,0,236,0
104,10000,5,233,0,1,1,6,0,231,0
105,10001,5,233,0,1,1,6,0,231,0
